gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1,0,0,1,55,1,0,1,2,2,0,2,1,0,2,1,2,66.59,3760.89,0
1,0,1,0,36,1,2,0,2,1,2,1,0,2,2,1,3,109.49,4006.06,0
0,0,1,0,1,1,0,2,2,1,2,2,0,2,0,1,2,21.58,75.79,1
1,0,1,0,5,1,0,1,0,1,0,1,1,2,2,0,2,20.57,156.46,0
1,0,0,0,38,1,2,1,0,1,2,0,2,0,2,1,2,99.14,3808.95,0
0,0,0,0,21,1,0,1,1,2,1,0,1,0,1,0,1,60.59,1472.24,0
1,0,0,1,20,1,0,0,1,0,2,0,2,0,0,1,1,18.72,426.92,1
1,0,0,1,41,1,0,1,0,0,0,0,1,0,0,1,0,67.08,2796.44,0
1,0,0,0,51,1,0,1,1,1,0,0,0,2,0,0,2,37.89,1906.36,1
0,0,0,0,69,1,0,1,0,0,0,1,0,2,2,0,1,102.4,7053.14,0
0,0,1,0,43,1,0,0,1,0,1,0,2,1,0,1,2,57.42,2506.98,1
1,0,1,0,19,1,2,1,2,0,0,1,2,0,0,0,1,43.05,669.26,0
1,0,1,0,14,1,0,2,1,0,0,0,1,2,0,1,0,22.53,384.0,0
1,0,1,0,14,1,0,2,2,2,2,2,1,2,1,1,3,96.9,1439.85,0
1,0,0,0,67,1,0,1,0,2,0,0,2,2,2,1,3,89.74,5920.66,0
1,1,0,1,23,1,2,1,0,2,0,0,1,2,1,1,2,56.42,1350.98,1
1,0,1,0,14,1,0,1,1,0,0,0,1,2,2,1,1,48.69,677.93,0
1,0,0,0,37,1,0,2,1,1,0,0,1,0,0,1,2,103.86,3857.92,0
1,0,0,0,10,1,1,1,0,1,0,0,2,2,1,1,2,21.26,130.58,0
0,0,0,1,11,1,1,1,2,0,1,0,2,2,1,0,2,105.63,1130.42,1
0,1,1,1,50,1,0,1,1,0,0,0,0,0,0,1,0,78.75,3733.41,1
0,0,0,0,41,1,2,1,1,2,1,1,2,1,2,1,3,63.8,2620.66,0
1,0,0,0,51,1,2,0,2,2,0,2,0,2,0,0,1,65.87,3351.17,0
1,0,0,0,60,1,2,2,0,2,0,0,2,0,0,0,3,87.33,5273.51,1
1,0,0,0,65,1,1,0,0,2,0,0,1,1,2,1,3,37.46,2470.6,0
0,0,0,0,15,1,2,1,0,1,0,1,0,2,0,1,0,99.63,1370.36,1
1,0,1,0,41,1,2,1,0,2,1,0,0,2,2,0,1,90.93,3735.17,0
1,0,1,1,23,1,0,1,2,2,0,0,1,0,0,1,1,104.46,2341.78,1
1,0,1,0,15,1,0,2,2,0,0,0,1,1,1,1,0,82.79,1254.42,1
1,1,1,1,7,1,2,2,1,0,2,0,1,0,2,0,1,43.62,297.9,1
0,1,1,1,6,1,1,1,2,2,2,0,2,2,0,1,2,85.25,483.34,1
1,0,0,0,17,0,0,0,1,2,0,0,2,0,2,1,3,91.53,1796.29,0
0,0,0,0,25,1,0,1,2,0,1,0,2,0,0,0,1,89.74,2252.95,0
0,1,1,0,28,1,2,0,0,1,0,2,2,0,0,1,2,109.46,3016.59,1
0,0,1,0,24,1,1,0,0,0,0,0,2,1,0,1,1,114.67,2698.21,1
1,0,1,0,51,1,2,1,0,0,1,0,0,1,2,1,2,21.96,1129.88,0
1,0,0,1,19,1,2,0,2,0,2,2,2,2,0,0,2,47.96,876.68,0
0,0,1,0,6,1,0,1,0,1,0,2,1,2,1,0,0,51.25,408.15,1
0,0,0,0,4,1,0,0,0,0,2,2,1,0,0,0,0,68.83,365.37,0
1,0,1,0,57,1,2,1,0,2,2,0,0,1,2,1,1,87.31,4866.33,0
1,0,1,1,30,1,2,2,1,1,2,1,0,1,0,1,3,73.04,2216.41,0
0,1,0,0,4,1,2,0,0,0,2,0,2,0,1,0,3,68.83,222.05,0
0,0,0,0,11,1,0,0,0,2,0,1,1,2,0,1,2,93.54,974.23,1
0,0,0,0,1,1,2,1,1,0,0,2,0,2,0,1,2,49.43,49.43,1
1,0,0,0,43,1,0,0,0,0,0,2,1,0,1,1,2,88.31,3844.67,1
0,0,1,1,46,1,0,1,0,0,2,1,0,0,1,1,2,105.81,4891.33,0
1,0,1,1,64,1,0,1,2,2,2,0,0,0,0,0,3,77.72,5083.93,1
1,0,0,1,22,1,2,2,2,2,0,2,2,1,1,1,2,95.54,2128.49,0
1,0,1,0,58,1,2,0,0,2,2,1,2,0,0,0,1,38.22,2170.31,0
1,0,1,0,19,1,1,1,2,2,2,2,0,0,0,1,1,85.13,1616.4,0
1,0,1,0,43,1,1,2,2,2,1,2,1,2,2,1,2,39.28,1596.73,0
1,0,0,0,22,1,0,2,0,0,0,0,0,0,2,0,2,90.6,1787.47,0
1,0,1,1,32,1,2,0,0,0,2,0,0,0,0,1,0,19.38,604.04,0
0,0,0,0,23,1,0,1,2,0,0,0,0,2,2,1,1,82.37,1768.85,0
1,0,1,0,14,1,2,1,0,0,0,0,1,2,1,0,2,49.51,800.35,0
0,0,0,0,51,1,0,0,1,0,2,0,2,2,2,0,2,90.01,4447.59,0
1,0,0,0,42,1,2,0,2,0,1,0,2,1,1,1,0,64.52,2829.02,1
1,0,0,1,15,1,1,2,0,0,2,1,1,2,2,1,2,69.74,1132.69,0
1,0,0,0,54,1,2,1,2,0,2,0,0,2,1,0,0,64.73,3514.9,0
1,0,0,0,15,1,1,0,2,1,1,0,0,2,1,0,2,103.27,1375.11,0
1,0,1,1,67,0,2,2,2,0,2,0,0,1,0,1,1,51.42,3537.59,0
1,0,1,1,10,1,2,1,0,2,2,0,1,0,1,1,0,18.44,96.15,1
1,0,1,0,9,1,0,0,1,2,2,1,2,1,2,0,0,65.36,749.76,0
0,0,0,0,32,1,2,1,2,2,1,2,0,1,1,0,0,30.58,868.75,0
1,0,0,0,59,1,2,1,0,2,2,0,0,2,2,0,0,95.95,5552.78,0
0,1,0,0,8,1,1,0,0,2,0,0,1,0,0,1,1,66.87,360.96,1
1,0,0,0,45,1,0,0,2,0,2,0,0,2,2,1,2,23.91,983.6,0
0,0,1,0,37,1,2,1,2,1,2,1,2,0,0,1,1,73.92,2639.02,0
0,0,0,1,46,0,0,1,2,0,2,0,1,1,0,1,2,115.42,5288.15,0
0,0,0,0,40,1,0,1,2,2,2,0,2,0,0,1,2,28.39,1109.58,0
1,1,0,0,23,1,2,1,2,1,0,0,0,2,1,0,2,59.17,1331.48,0
1,0,0,1,56,1,0,1,2,0,0,0,0,2,0,0,3,82.41,4858.35,0
0,1,0,0,59,1,2,0,0,2,2,2,0,1,1,1,2,49.42,2737.24,0
1,0,1,0,69,1,0,1,0,0,2,2,2,0,0,1,2,99.28,6844.46,1
1,1,0,1,20,1,2,0,2,0,2,2,2,2,0,0,2,75.05,1430.6,0
0,0,1,0,1,1,0,2,0,2,0,0,0,0,0,0,3,65.76,65.76,0
0,0,1,1,63,1,0,1,0,0,0,0,1,0,0,0,1,24.28,1434.17,0
0,0,0,1,49,1,2,2,1,0,0,0,0,0,0,1,0,28.88,1587.48,1
1,1,1,1,49,1,2,1,1,2,2,1,0,2,0,1,1,90.33,4458.0,1
0,0,0,1,50,1,0,1,0,0,2,2,0,0,0,1,3,86.88,4540.43,1
0,0,0,0,44,1,2,1,0,2,2,0,0,0,1,1,1,58.28,2580.76,1
0,0,1,1,6,1,2,1,0,2,2,0,2,0,0,1,3,46.4,81.37,0
1,0,0,0,19,0,0,0,1,1,0,0,0,0,0,0,0,115.32,2155.52,0
1,0,1,1,68,0,2,1,0,2,0,2,2,0,0,0,2,93.71,6492.63,1
1,0,1,1,40,1,0,1,2,0,2,1,1,2,1,0,1,58.25,2430.12,0
0,1,0,1,34,1,2,1,0,0,0,0,2,0,0,1,0,22.59,695.03,0
0,0,0,1,7,1,2,2,0,1,0,0,0,1,0,0,2,46.82,281.34,1
0,0,0,0,67,1,1,1,0,2,0,0,0,1,2,0,1,105.93,6951.4,0
1,1,1,0,13,1,1,2,1,0,1,2,0,1,0,0,0,58.37,754.03,1
1,0,0,1,69,1,0,0,1,0,2,0,2,2,1,0,2,69.26,4845.85,0
1,0,0,0,70,1,2,0,0,2,0,2,0,2,1,1,2,61.76,4144.97,0
1,0,0,1,51,1,0,1,0,1,2,2,0,0,0,1,0,45.63,2421.93,0
1,0,0,0,27,0,2,0,0,0,0,0,1,1,1,0,2,36.68,915.37,0
1,0,0,0,53,1,0,1,0,2,2,1,0,2,2,1,3,48.52,2578.87,0
0,0,0,0,27,1,0,0,0,1,0,2,0,2,0,1,3,68.94,2094.14,1
1,0,0,0,6,1,2,1,2,0,0,0,2,2,0,0,1,47.61,279.39,0
0,0,0,1,43,1,0,0,0,0,0,2,2,2,0,1,0,68.42,2936.09,0
0,0,1,0,38,1,0,1,0,1,0,0,1,1,0,1,1,105.56,3999.06,0
0,0,1,0,19,1,2,0,1,0,2,0,0,1,2,0,3,74.53,1410.56,0
0,0,0,0,59,1,0,0,2,1,2,1,2,1,0,1,1,113.33,6603.82,0
0,1,1,0,26,1,0,2,1,1,0,0,0,0,1,1,2,105.07,2701.83,0
0,0,1,0,53,1,2,2,1,0,0,0,2,2,0,0,1,104.46,5532.02,0
1,0,0,0,34,1,0,1,1,0,0,0,1,2,2,1,1,64.23,2221.18,0
0,0,0,1,15,1,0,2,2,2,2,2,1,2,0,1,2,47.58,647.6,0
1,0,0,1,55,1,0,1,2,1,2,2,0,2,2,0,2,43.1,2199.34,0
1,0,0,0,2,1,0,1,2,2,1,0,0,0,0,0,0,113.36,335.53,1
0,0,1,1,58,1,0,0,2,0,2,1,2,0,2,0,3,100.72,5845.23,0
0,1,1,0,57,1,2,1,0,1,1,0,0,2,0,0,0,102.9,5720.06,0
1,1,0,0,60,1,0,1,2,0,0,0,0,0,2,0,2,82.07,4840.48,0
0,0,1,1,49,1,2,2,0,1,0,0,2,2,0,0,2,102.54,5005.95,1
1,0,0,0,25,1,0,0,1,2,0,0,0,1,1,0,3,60.46,1756.07,0
1,0,0,1,63,1,0,0,0,2,2,0,2,2,0,0,2,111.11,6896.52,1
0,0,0,0,22,1,0,2,0,2,0,0,1,0,2,1,2,87.68,1781.42,1
0,0,1,0,28,1,0,0,2,2,2,0,1,2,0,1,0,40.01,1146.25,1
1,0,0,0,58,1,0,1,2,0,0,0,0,2,0,1,3,49.09,2692.07,1
1,0,1,0,60,1,0,2,2,2,0,0,2,2,0,1,1,59.0,3371.39,0
1,0,0,0,15,1,0,1,1,0,1,0,0,2,1,0,2,42.7,610.1,0
1,0,0,1,18,1,1,1,2,2,0,1,2,0,0,1,0,70.91,1298.46,0
0,0,0,0,31,1,1,1,0,0,2,0,1,0,1,1,2,30.63,924.06,0
1,0,0,0,51,1,1,0,0,0,0,0,0,2,0,1,2,112.46,5904.54,0
0,0,0,0,44,1,2,0,2,0,2,0,1,2,1,1,2,45.11,2104.64,0
1,0,0,0,15,1,0,1,0,1,0,0,2,2,1,0,2,110.47,1508.52,0
1,0,0,0,57,1,2,0,0,0,0,0,2,0,0,1,3,25.4,1317.79,0
0,0,1,1,49,1,1,0,2,0,1,2,0,1,1,1,1,97.24,4749.78,0
1,0,0,0,56,1,0,1,1,0,0,0,2,0,1,0,1,112.12,6332.78,1
0,0,1,0,28,1,1,1,2,2,2,0,0,0,0,0,2,85.98,2329.15,0
0,0,0,1,12,1,2,2,0,0,0,1,2,0,1,0,2,24.58,193.42,0
0,0,0,1,13,1,2,1,0,0,1,1,2,2,1,1,0,31.01,267.51,1
0,0,1,0,54,1,1,1,2,0,0,2,2,2,1,1,1,60.31,3202.88,0
0,0,1,0,54,1,1,1,1,2,2,2,2,0,0,0,2,21.6,1103.78,1
0,0,1,0,49,1,0,0,0,0,1,1,2,2,0,0,2,86.54,4341.2,1
1,0,0,0,30,1,1,0,0,2,2,0,2,0,1,1,2,36.38,1045.97,0
1,0,0,0,28,0,0,0,0,0,2,1,1,0,0,1,2,49.62,1301.03,1
1,1,1,1,36,1,0,0,2,1,0,1,2,0,0,0,3,64.37,2212.28,0
1,0,1,1,10,0,1,1,0,2,2,0,2,1,0,0,3,110.75,897.04,1
1,0,1,0,66,1,2,2,0,0,0,2,1,2,0,1,1,113.7,7340.72,0
1,0,1,0,42,1,0,2,1,1,0,0,2,0,0,0,0,73.05,3230.81,0
0,0,1,1,41,1,1,0,0,0,0,0,1,0,0,0,0,109.58,4480.08,1
0,0,0,0,39,1,2,0,0,0,0,0,2,0,2,1,0,19.72,888.02,0
1,0,1,1,36,1,2,0,0,0,2,2,1,0,1,1,0,109.39,4019.91,1
0,0,0,1,41,1,0,1,2,0,0,0,2,2,0,1,1,36.17,1411.85,0
0,0,1,1,62,1,0,1,1,2,0,2,0,2,1,1,2,111.35,6873.05,1
0,0,0,0,28,1,1,0,0,2,0,0,2,0,0,0,1,85.25,2369.41,1
1,0,0,0,49,0,2,2,1,0,0,2,0,2,2,1,0,80.54,4052.39,0
0,0,1,1,41,1,2,0,1,0,0,0,2,1,0,1,2,26.0,1197.84,0
0,0,0,0,19,1,2,1,0,0,0,2,2,1,0,1,3,114.65,2188.4,0
1,0,1,0,50,1,0,2,0,0,1,2,1,0,0,1,3,94.14,4584.22,0
1,1,0,0,41,1,2,2,0,0,2,0,2,0,2,1,3,41.04,1665.17,0
1,0,0,0,31,1,0,1,2,0,0,2,0,2,1,1,2,69.26,2085.31,0
0,0,0,1,20,1,2,2,1,1,1,1,2,1,0,1,0,54.72,963.45,0
0,0,0,0,21,1,0,1,1,0,2,1,0,0,1,1,2,69.33,1360.8,0
1,1,1,1,40,1,0,0,1,2,0,2,2,1,0,0,1,98.01,4026.04,0
1,0,1,1,51,1,2,2,2,2,2,2,1,1,0,0,3,42.76,2051.24,1
1,1,0,1,33,1,1,0,0,1,0,1,2,0,0,1,2,76.17,2413.39,0
0,0,0,1,67,1,0,0,0,0,0,1,2,2,0,0,2,30.15,1777.01,0
1,0,1,1,7,1,2,1,0,0,0,1,2,1,0,1,2,82.3,537.84,1
0,1,1,1,61,1,0,0,2,1,1,0,2,1,1,0,3,87.04,5397.21,0
1,0,0,0,48,1,0,2,1,2,1,0,0,0,0,0,3,62.53,2921.37,0
1,0,1,1,8,1,2,1,0,0,2,0,0,0,2,0,2,32.95,91.25,0
1,1,1,0,4,1,0,1,2,2,2,1,1,0,0,0,3,57.45,354.07,1
0,0,1,0,59,1,0,1,0,2,0,0,2,1,2,1,2,42.6,2500.44,0
0,0,1,1,62,1,2,0,2,2,2,2,0,0,0,0,2,87.03,5367.46,0
0,0,0,0,72,1,0,1,0,0,2,1,0,2,2,1,0,95.7,7022.35,0
0,0,0,0,63,0,2,2,1,1,2,2,2,2,0,1,2,108.42,6915.22,1
0,0,1,0,21,1,0,1,0,2,0,1,0,1,1,0,3,116.27,2435.77,0
0,1,0,1,8,1,2,1,2,0,1,2,0,0,0,0,1,60.81,618.36,0
1,0,0,1,10,1,1,1,0,1,0,2,2,0,1,1,3,118.03,1257.78,0
0,0,0,0,21,1,2,0,0,1,2,0,2,1,1,1,0,95.51,1877.39,1
1,0,0,0,8,1,2,1,1,2,0,2,0,2,1,1,2,80.91,528.47,0
1,1,1,1,27,1,2,0,0,0,1,1,2,2,2,1,2,73.46,2080.62,0
0,0,1,1,67,1,1,1,1,0,2,2,0,2,0,0,2,39.15,2434.41,1
1,0,1,0,48,1,2,2,0,0,0,2,2,2,1,0,2,115.6,5693.69,0
0,0,0,0,49,1,2,0,2,1,2,0,0,1,0,1,3,79.83,4229.7,0
1,0,1,1,6,1,0,0,0,2,0,2,1,2,2,0,0,70.59,498.3,0
0,0,0,0,38,1,1,1,2,1,0,0,0,2,0,0,3,38.23,1391.22,1
0,0,1,0,52,1,0,1,0,1,2,0,1,1,0,1,3,103.49,5399.95,0
0,1,1,0,24,1,2,2,0,1,0,1,0,0,1,0,1,45.71,1203.97,0
0,0,1,0,23,1,1,0,0,0,0,2,0,2,2,0,1,118.45,2625.42,0
0,0,0,1,68,1,0,0,0,1,2,0,2,2,1,0,3,100.83,6844.08,0
1,0,1,0,72,1,2,1,0,0,0,1,0,0,2,0,2,117.42,8393.08,1
1,1,1,1,40,0,0,2,0,0,0,0,2,0,2,0,2,59.67,2194.55,0
0,1,1,0,19,1,0,1,2,0,0,0,0,2,0,1,2,29.14,508.99,0
1,0,1,0,21,1,1,0,0,2,0,1,1,0,2,0,3,102.76,2122.42,0
1,0,1,1,40,1,0,1,0,0,0,0,1,2,2,1,1,48.38,1718.09,0
0,0,0,0,23,1,2,1,0,0,0,2,0,0,2,1,2,109.83,2461.98,0
0,0,1,0,46,1,0,2,2,2,0,0,0,2,0,1,1,26.99,1328.99,0
0,0,1,0,6,0,1,0,0,2,0,0,2,2,1,1,3,86.42,494.9,1
0,1,1,0,41,1,2,2,0,2,1,0,2,0,0,0,1,82.8,3473.51,1
1,0,0,0,42,1,0,2,0,0,0,0,2,0,2,1,3,103.64,4160.75,1
0,0,0,1,42,1,2,1,0,0,2,0,0,2,0,1,2,65.9,2518.24,1
1,0,1,0,1,1,0,1,2,0,2,1,1,1,0,0,1,34.45,34.45,1
0,1,1,1,42,1,0,0,0,1,2,2,1,2,0,1,3,50.78,2053.45,0
0,0,0,0,7,1,0,0,2,0,0,0,0,1,2,0,2,110.41,889.2,0
1,0,1,1,36,1,0,0,2,1,0,0,0,2,0,0,3,51.23,1731.65,0
1,0,0,0,47,1,2,1,0,1,0,2,2,0,0,1,1,34.86,1547.11,0
1,0,0,0,9,1,0,2,0,0,1,0,0,2,2,1,2,114.55,1068.86,0
0,1,0,0,30,1,2,2,0,0,1,0,0,2,0,1,3,101.3,3022.01,1
0,0,1,0,28,1,0,0,2,2,0,1,1,0,1,1,0,95.17,2703.1,0
1,0,0,0,38,1,0,1,0,0,0,0,2,0,0,0,2,48.75,1969.32,1
0,0,0,1,25,1,0,0,0,1,0,1,2,2,2,1,3,117.14,2823.87,0
0,0,1,0,14,1,0,1,0,1,2,2,0,2,1,0,3,23.14,223.54,0
1,0,0,0,21,0,0,0,2,0,2,2,0,2,0,1,0,90.27,1828.9,0
0,0,0,0,51,1,1,0,2,0,0,0,0,1,2,0,0,55.08,2840.31,0
0,0,0,0,20,1,2,1,2,2,1,2,0,0,0,1,3,100.75,2085.22,1
1,1,1,0,45,1,2,0,1,2,0,1,0,0,2,1,3,30.48,1298.39,0
1,0,1,0,15,1,0,1,2,0,2,0,1,2,0,0,0,97.09,1296.4,1
1,0,0,0,58,1,2,1,0,2,2,0,1,0,0,1,2,70.76,4214.77,0
1,0,1,1,58,0,0,2,2,0,2,0,0,2,0,0,2,79.7,4688.47,1
1,0,0,1,50,1,2,1,2,0,2,2,0,0,0,0,2,105.13,5314.59,0
1,0,1,0,25,1,0,2,1,0,0,2,0,2,0,1,2,44.69,1099.74,1
0,0,0,0,19,1,0,2,2,1,2,0,0,1,1,1,0,111.67,1966.12,0
1,0,1,0,44,1,2,0,0,0,2,0,2,0,1,1,1,74.8,3161.84,0
0,0,0,0,62,1,2,1,0,0,0,0,0,2,1,1,1,102.13,6364.68,1
0,0,1,1,39,1,2,1,0,1,2,2,1,0,0,1,1,35.87,1399.41,0
0,0,0,0,42,1,0,1,0,2,1,0,2,1,0,1,3,21.48,927.82,0
0,0,0,1,27,1,2,2,0,2,0,1,1,1,0,1,3,80.52,2144.21,0
1,0,0,1,13,1,1,2,0,2,0,0,0,0,2,0,0,33.47,552.69,0
0,1,1,0,40,1,0,1,1,2,2,1,0,1,1,1,0,77.63,3113.35,0
0,1,0,0,58,1,0,2,2,2,2,2,1,2,0,0,0,87.06,5098.66,0
1,0,0,0,38,1,0,1,0,0,2,0,2,0,0,1,2,62.21,2534.18,0
0,0,1,0,2,1,0,2,0,2,2,1,2,2,0,1,1,73.85,203.65,1
1,0,0,0,12,0,2,2,0,2,2,2,1,0,0,0,3,23.75,90.52,1
0,1,1,1,28,1,2,1,2,0,0,0,0,0,0,0,2,114.88,3240.39,0
0,0,1,0,18,1,2,1,0,1,2,2,0,2,0,0,0,46.05,990.85,0
0,0,0,0,39,1,0,1,0,0,1,1,2,2,2,1,2,22.91,823.14,0
0,0,0,0,64,1,0,0,1,1,2,0,2,0,0,0,1,117.43,7508.8,1
1,1,1,0,39,1,1,0,0,1,0,2,1,2,2,0,1,51.54,1899.59,0
0,0,1,0,42,1,0,1,1,0,2,0,2,0,0,1,3,57.0,2521.95,0
1,0,0,0,14,1,0,1,0,0,2,0,2,2,0,0,2,81.42,1250.89,0
1,0,0,0,54,1,2,1,0,2,0,1,0,2,2,1,1,97.66,5419.55,0
0,0,0,0,12,1,0,1,2,0,1,1,2,2,1,0,0,68.01,914.8,0
0,0,0,0,14,1,1,1,0,0,0,2,0,0,0,0,3,38.72,538.08,1
1,0,0,0,19,1,2,0,0,0,0,0,1,0,0,0,2,97.58,1798.53,1
0,0,0,0,4,1,2,1,0,2,2,0,0,0,1,0,3,44.15,357.07,1
0,0,1,0,27,1,2,0,1,2,0,2,2,2,2,0,0,50.28,1273.5,0
0,0,1,0,61,1,0,1,1,0,2,1,0,2,1,1,2,106.55,6600.45,1
1,0,0,0,56,0,0,1,0,0,2,0,2,0,2,1,0,113.82,6321.27,0
0,1,0,0,42,1,1,2,0,1,2,2,2,1,0,1,3,34.93,1545.02,0
0,0,1,0,66,1,0,1,1,2,2,0,1,2,0,1,3,102.01,6785.89,0
0,0,0,0,29,0,0,1,0,2,2,0,2,2,0,1,2,89.29,2501.59,1
0,1,1,0,43,1,0,1,2,0,0,0,1,2,2,1,0,50.53,2008.81,0
0,1,0,0,24,1,2,1,0,0,2,1,2,2,2,0,1,66.43,1507.89,0
0,1,1,0,14,0,0,2,1,2,0,2,0,1,0,1,3,87.11,1338.12,0
0,0,0,1,36,1,2,1,0,0,0,2,2,2,0,1,0,104.21,3497.08,0
1,0,0,0,19,1,1,2,2,0,2,0,2,2,0,1,1,113.24,2191.41,0
0,0,0,0,64,1,2,0,1,1,2,2,1,2,2,0,0,36.67,2442.54,0
1,0,0,1,30,1,2,2,0,0,0,2,1,2,1,0,2,110.25,3299.06,0
0,1,0,1,56,1,0,0,0,2,1,0,2,0,1,0,1,72.36,4217.99,0
0,0,0,0,71,1,0,0,2,1,0,0,1,1,0,0,0,107.1,7421.82,0
0,0,0,1,57,1,0,0,2,2,2,0,2,0,2,1,2,41.47,2393.13,0
0,0,1,1,54,1,0,0,1,2,1,0,0,2,0,1,1,110.61,5845.04,1
0,0,0,0,5,1,2,0,2,2,0,2,2,2,1,1,0,33.9,97.18,0
0,1,0,0,27,1,0,0,0,2,2,2,0,2,0,1,1,104.05,2923.94,0
0,0,1,0,16,1,0,2,0,2,0,0,1,1,2,1,2,40.19,577.41,0
1,0,1,0,61,1,0,1,1,2,1,1,2,1,0,1,1,37.56,2058.7,1
1,0,0,0,46,1,2,1,2,0,0,1,0,0,0,1,2,95.45,4435.73,1
1,0,1,0,14,1,2,1,2,1,0,0,0,0,1,1,3,106.79,1371.61,0
1,0,1,0,23,1,0,1,0,2,0,2,0,1,0,1,1,18.78,525.33,0
0,0,1,0,53,0,0,0,0,0,2,0,0,1,2,0,2,20.31,985.02,0
1,0,0,0,36,1,0,0,2,2,0,0,0,1,0,0,0,98.12,3510.6,1
0,1,0,0,20,1,0,1,0,2,0,0,1,2,2,1,3,116.2,2344.79,0
1,1,0,0,40,1,2,0,2,2,2,0,2,2,0,0,2,98.59,4002.43,1
0,0,1,0,12,0,2,0,1,2,2,0,0,2,0,1,1,41.98,530.86,0
0,0,0,0,58,1,2,2,1,0,0,0,0,0,0,1,1,22.58,1420.66,1
0,0,0,1,54,1,2,1,0,0,1,0,0,2,0,0,2,27.97,1591.73,1
0,0,1,0,16,1,0,0,2,0,2,0,2,0,1,0,2,62.06,1028.15,0
1,0,1,1,2,1,0,0,2,0,0,0,1,1,0,1,1,31.26,82.81,1
0,0,1,0,11,1,0,0,2,2,1,2,0,2,1,1,1,116.78,1263.95,0
0,0,0,0,11,1,2,0,0,1,0,0,2,2,2,1,1,19.82,190.68,0
1,0,0,0,30,1,2,0,2,0,0,2,0,0,1,1,3,33.63,1100.21,0
0,0,1,0,71,1,0,1,0,2,2,0,1,2,2,1,0,113.69,7956.39,0
0,0,1,1,54,1,2,1,1,0,0,2,1,2,0,0,2,79.05,4312.68,0
1,0,1,0,24,0,2,0,0,2,1,0,0,2,2,0,0,116.42,2811.72,0
0,0,1,0,29,1,1,1,0,0,2,2,1,0,0,1,2,96.24,2817.87,1
1,0,1,0,35,1,0,2,0,0,0,0,0,0,0,0,1,91.88,3252.97,1
0,0,0,0,9,1,2,1,2,1,0,2,2,2,0,1,2,89.67,839.75,1
1,0,0,0,64,0,0,0,0,2,2,1,0,1,0,1,2,88.51,5572.73,0
1,0,1,0,21,1,0,2,0,1,2,2,0,0,2,0,0,83.64,1858.71,0
0,0,1,0,70,1,0,1,2,1,0,0,1,0,2,0,0,24.54,1751.7,0
0,0,0,0,45,0,2,0,0,1,0,2,1,0,1,1,3,62.36,2624.99,0
1,1,0,0,12,1,2,2,0,0,0,1,1,0,1,1,3,114.74,1616.2,0
1,0,0,0,34,1,2,1,0,2,0,0,0,2,2,0,1,67.16,2391.17,0
1,1,1,0,43,1,0,1,1,0,2,0,1,0,0,1,2,35.6,1435.32,1
1,0,1,1,49,1,2,1,1,0,0,1,1,2,0,1,1,20.81,965.44,0
0,0,0,0,40,1,2,1,0,2,2,1,0,2,2,1,0,76.49,3035.19,0
0,0,1,0,70,0,0,1,2,2,2,0,0,0,0,1,2,91.19,6359.58,0
0,1,1,1,53,1,0,2,2,0,0,0,2,2,0,1,1,102.06,5360.31,1
0,0,1,0,29,1,2,1,0,1,1,0,1,0,0,0,1,80.68,2406.06,0
1,0,0,0,54,1,2,1,2,0,0,1,2,2,2,1,1,77.53,4261.73,0
0,1,1,0,46,1,0,1,0,0,0,0,0,0,1,1,0,84.43,4012.9,0
0,1,1,0,11,1,0,1,0,1,0,0,2,2,0,1,2,68.54,591.65,0
0,0,1,0,63,1,1,1,1,2,0,0,0,0,1,0,3,99.59,6112.99,0
1,0,0,1,55,1,0,0,2,2,0,2,2,1,0,1,1,68.01,3924.94,0
0,0,0,0,61,1,2,2,0,0,0,2,0,2,0,1,1,82.52,4902.16,1
0,0,1,1,20,1,2,1,0,2,1,0,2,2,0,0,3,39.82,842.65,0
0,0,0,1,3,1,0,1,2,0,0,0,0,0,0,1,0,29.4,29.4,1
0,1,0,0,5,1,2,0,2,0,0,0,1,0,1,1,2,41.93,234.29,1
1,0,1,1,43,1,2,0,0,2,0,1,1,2,2,1,3,75.72,3221.38,0
0,0,1,0,1,0,0,2,0,2,2,0,2,0,2,0,2,55.88,55.88,0
1,1,0,0,57,1,2,0,0,0,0,0,1,1,0,1,0,113.72,6286.01,0
1,0,1,1,4,1,0,0,0,0,0,0,1,2,0,1,0,36.67,130.92,0
1,0,0,0,27,1,0,2,0,0,1,1,1,0,2,1,0,40.6,1045.03,0
0,0,1,0,1,1,0,1,0,2,0,1,0,1,1,1,3,37.32,37.32,0
0,0,0,0,56,0,2,2,1,0,1,0,0,2,0,1,2,60.35,3356.9,1
0,1,0,1,51,1,1,1,0,1,0,2,0,0,0,1,2,75.15,3848.9,1
0,0,1,0,24,1,0,0,2,0,2,0,0,1,0,0,2,44.52,1124.44,1
1,0,1,0,14,1,2,2,0,0,2,2,1,1,2,0,2,63.86,909.02,0
0,0,0,0,4,1,0,1,0,2,0,0,0,2,0,1,1,113.58,499.02,0
1,0,1,0,47,1,0,1,0,0,0,0,1,0,0,0,0,111.71,5168.08,1
